system_prompt,user_prompt,folder,image_path,result,reason
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_161712.jpg,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_162226.jpg,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_162030.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2359.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2365.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_2360.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_161701.jpg,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_162108.jpg,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_161812.jpg,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/generated,data/generated/IMG_20240708_162216.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2367.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2366.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2358.png,N,O
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_161538.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_161712.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_162226.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_162030.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2359.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2365.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_2360.png,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_161701.jpg,Y,ES
"Employ logical reasoning and advanced image analysis to identify potential AI-generated elements. Your response will be used to refine AI detection models. Respond with ""Y"" for AI involvement, ""N"" for authentic. Accuracy is crucial for model improvement.",Check this image thoroughly. Is it real or fake? YES OR NO,data/gt_background,data/gt_background/IMG_20240708_162108.jpg,Y,
